0	1	2.34450500117927927219857425047127603600441590909481185262372e11
0	3	6.7504951231453943400344311401784922052175790292553252943551e11
0	8	1.44152543200454449920496168483436056327859540078208161268441e12
0	10	3.0893314242289552116143588100943615713689388966920792415235e11
0	12	9.7518440138546159383034085324371923383019154781565361702661e11
1	0	3.7131292006545311455091021829655016728880961856382180995441e11
1	2	1.11942091047768935178168164427130621584740769176944589248421e12
1	3	5.2421172940518701511988656167174509979326596100291937563716e11
1	6	9.7518440138546159383034085324371923383019154781565361702661e11
1	7	1.06911525238885454745745067375144107905915511553330717544922e12
2	1	5.1229756226626765771923737253248289993461000312796063485781e11
2	8	4.7815527876624308843216073709911103973863280219666994335329e11
2	9	9.9786362300419470810050083229657293183305746705129089859788e11
3	0	3.8878450767870851528668666992501630681515738382366122982202e11
3	1	1.90629961251429863767757148369838678526137772356853453909104e11
3	5	1.99599775900294754456378829958193092663720459341875493315852e11
3	8	6.01746265198810059291033434356395110620612602566434010105e11
3	11	9.5302062805181888545108309465097512741194245665264291371951e11
4	5	1.54999806391723946444022297356991981644052174271980734326317e11
4	8	6.3887637692365870014696641527473479671573277859066691139826e11
4	9	2.7184257130932322261262583454622107072322224378526062590117e11
4	10	4.8927542129508195079132476169412970884160519665567493549225e11
4	12	4.3614527830471957074795579832955642420713895727448944849257e11
4	16	0.014812045438889076264282058395595975123408155761643432446358
5	3	3.4656661651480783273119322853439347990011201439682938206761e11
5	4	4.2623266580276512282342687324132810582601629249901263255914e11
5	6	1.41381757554422095983473036827677479281699513093059891748612e11
5	10	5.7470438882327648193139508168721929971531377625297667025939e11
5	11	8.6928967536297237642293574384428631473987560686358966779453e11
5	12	4.5830603616467216189049123905542882569721892482380147963297e10
5	19	0.3376754901869377285062548120538374718725907396100408603235
6	1	6.7504951231453943400344311401784922052175790292553252943551e11
6	5	1.54999806391723946444022297356991981644052174271980734326317e11
6	7	1.67353320508554106780518669201305735146713610766854904933338e12
6	9	1.06911525238885454745745067375144107905915511553330717544922e12
6	12	2.08991652088210199882405381337305529371198709900547959419362e11
7	1	7.5728238034936896869510779465913104653631686483880667676895e11
7	6	1.71245346507998026941079275126931195327338388532668954232199e12
7	9	9.3136058800973333127320244171436927832771902758550841150114e11
7	10	1.66067439788828671282739058308192923628255631206647730369903e11
7	11	1.44669780012397476788075714305713964341853012506740980398681e11
8	0	4.4628842190974817166442253399761512418944611046617467216217e11
8	2	2.04241736483606905680496309545466857866155623956193678594881e11
8	3	3.2346954062721473650318782333310354084458363378815658356617e11
8	4	5.4390833714499444494057704929575499196826654626706944608677e11
9	2	7.0681298204677979949933417475373375193293945250873416015548e11
9	4	3.8378159425988613038687826686321200295002217135495360740068e11
9	6	5.0065417765786353856351602546603402951365536029616178836065e11
9	7	4.2623266580276512282342687324132810582601629249901263255914e11
10	0	2.883441650237138955804227265701980598406289675616990392237e11
10	4	1.25578600715203278056465564122533484717257193973810856798102e12
10	5	5.3640297648566666568240919661535144667183272234257962492912e11
10	7	1.38168464536715496136947797309543329464963588717942393147624e11
10	11	2.2471796120942120150825777244282175867872851149476621221878e10
10	12	8.1135550443193653809432294044776138018744503311258345314408e11
11	3	1.73259823568399523368654410477502443370521585301202496640471e12
11	5	9.1019283252142858538672939735764656439084736435487566360575e11
11	7	1.35028202525245096788663278908621591548131291295209943212202e11
11	10	2.5209254946122322421828166253043194982191281659178093243445e10
11	12	3.3099225878018337399100357783498768659497926544676618015689e11
12	0	7.0681298204677979949933417475373375193293945250873416015548e11
12	4	8.6928967536297273142783477011551172641619865389397239114967e11
12	5	3.3217989915688651094696067646049816176242088513758564181472e10
12	6	1.38168464536715496136947797309543329464963588717942393147624e11
12	10	6.3006055760618728217433815711272803350471883036729908842101e11
12	11	2.2912196149980551540644617263287293175513271165035549391397e11
13	14	3.4656661651480769119857160807935458846284576080091723297039e11
13	15	6.9074869440938071174635527373585985693713516240337483524831e11
13	20	4.6896455792590475962726431594083277096666956509693680411857e10
14	13	4.67287872353872513087829135007805458450005429868849131996e11
14	16	4.3614527830471939263274878094381541060514490419156924487363e11
14	17	7.4007103549625463131649818763507473060695295575062846942634e11
14	21	1.66640722412371601790413111054556497446115943228693392284264e11
15	13	2.13852033352963367895269288836890442480468416024390042831981e11
15	16	7.4272650014857649787719832244595539025253867264003891188607e10
15	17	5.122975622662680761485585025738359852456644250867703768381e11
15	18	8.8302708647153430804513981759781615258117437904297913928613e10
16	4	2.9689852173905173270175314456906056546303525697176839193e-10
16	14	1.66067439788828535643822907215352803311079165589532620630829e11
16	15	1.23164828633314515020746970174066422602186501265180485666408e11
16	17	1.04481663964667009807031672028693873500079583176019018561547e12
16	19	1.07490639930546273750955605137339180800870361224022966023021e11
16	22	3.9157952508227089146699990291395419665008048459016336887148e9
17	14	2.042417364836070724990358419238293342280979833216406198816e11
17	15	6.1574068193404499129349081780419478308012515927851528837251e11
17	16	7.5728238034936989648349384001843978134679962952857650535067e11
17	22	1.36671662800089640323729221454670045926144275994197060967793e11
18	15	1.46430590213336102440660163906359091585164399449448334666378e11
18	19	6.3232129131862652167229249623977174846329214160435058059578e10
18	20	3.386899278367193018912347625176371306422659676808248275538e11
18	22	6.1574068193404499129349081780419478308012515927851528837251e11
19	5	5.762373763771485379718743104837913174764730835653511743157e-9
19	16	2.5164894201179855306821980408014526961606491071911168115928e11
19	18	1.48034269844036598829451034172892039631265115214497859194805e11
19	21	5.2421172940518680103965837056830686537943477771147037277606e11
19	22	9.9545092051494222870228433104809154239646007590788563734219e11
20	13	9.1345871481870997165082770726730143573389150755286991536953e10
20	18	1.28499099558441905824463828890022331198038411651367359511379e12
20	21	3.6287380292566757339363152171194382159180978259120795536579e11
21	14	1.41869822553767878186069208580753470673291708042641784625159e11
21	19	5.0065417765786292518448660481632598796293351385354473808821e11
21	20	2.13852033352964066567039205642458611572065550371203737766718e11
21	22	1.54445636711622328905083970127924540093250402882855066287936e12
22	16	3.9157952508227089146699990291395419665008048459016336887148e9
22	17	1.88564835478984190067125435085357780124824854623404309293736e11
22	18	6.1574068193404499129349081780419478308012515927851528837251e11
22	19	4.2520209149373544577518618549154552541234940558963422243908e11
22	21	6.9074869440938071174635527373585985693713516240337483524831e11
