   0	1.2	kJ/mol
   1	0.0	kJ/mol
   2	2.5	kJ/mol
   3	3.6	kJ/mol
   4	5.2	kJ/mol
   5	2.6	kJ/mol
   6	2.5	kJ/mol
   7	2.6	kJ/mol
   8	6.0	kJ/mol
   9	4.9	kJ/mol
  10	3.3	kJ/mol
  11	3.3	kJ/mol
  12	5.4	kJ/mol
  13	78.5	kJ/mol
  14	77.8	kJ/mol
  15	82.8	kJ/mol
  16	81.6	kJ/mol
  17	83.0	kJ/mol
  18	82.5	kJ/mol
  19	80.5	kJ/mol
  20	79.8	kJ/mol
  21	81.4	kJ/mol
  22	83.9	kJ/mol
