6	7	6.2513774999803039975972602167557042366132801606689797775631472569835922928804026673271502496998870771985895043184761949323717702590990908107058968116043151749000050795641578128673734733146377986560346e-12
3	10	7.1254819989027536790832481505820595277958115302732700943102511878115231977323575068910882356775898248377890102627044759422605460578788954451773427734281613772784678191867241588087935909166370794117915e-12
21	22	7.5698304425564999335281894406178485590375315423849592676044085975449398032414647959690276543230903911874040189387691554451005735344922304394689792194027752979419874480451771368191768802188830461594365e-12
0	8	8.2600136775741726573386868023563506487470033370739966550973873153115514005734317775733286668682757572704917664163213467142627093304069414384469356181796564706142167539250084717626846178795748710839321e-12
1	7	8.3429824202247618425328999957182769584703993726170402852929189588495391727510238899133042875459920861287792919789708496270818514655817947940805454725336422139400735896111824915901391081774472576220038e-12
1	6	1.0095855539195101125059053882236008727116735013208754068084908153742492868184323407664054296580773704976087805145127733467884230072178953852935792940163490743077324645242862735782780674042678518648767e-11
2	9	1.3678728286014710830443926793251599486669006374932413421246597214760861594708428636450651722319942166979864352553642806607338184555544794486442153586704265547298426497792262602455082498151906269493638e-11
14	15	1.3788124088939706483284958812178202595518335362447663507213155252440662972582162805565389466965490421034515127834563918433029100720454025131167321128398608521888457257295903321013596574974026457825668e-11
1	9	1.6292225120499390757358138482653558567815118537724919979074408162917451020968102241709688398473460344973366390587351732593511963238904347709275982584911347270029861543545786703370730918731018805128703e-11
7	9	1.8433634770270292054756758097844029468243226669907554277431863350390232250554941272622349942984069923787109480818049188724044686189704820051154619709380291082545663159865433325526992961298625494739433e-11
4	10	1.932102432401130165842611810893644086388320341976762878822034576393648685549957543821133885623462377129137878543133263367341804648890335022832288883642539830758378941115471853064423427083748988202068e-11
6	9	1.9435439437461094366502774285390752322178021499359572790491299660454842402114823913485499933954203646903045336630006087357186094109627725497413938287943640427604920682175783952247014809135388113648652e-11
4	12	1.9921528796763682083096727535231751451791857949409846956624630234771784006356651530908440081418856948340178839641732952291860379183218840501135167757587567840798894083122471081150296237898718918265063e-11
1	2	2.4011682544734043704701571930728695557282900692947855375157367721039555040749330171551212279450080368225616637484805162313509651647944942762644695483327067814327656196383789677278682503204359981653228e-11
2	7	2.4979974086447999189493432510320759536398203953307240958750687346383325380348798714673454153898136051845902384866860788812396550634604269985786588294268546028221097207723265740055973771088198362778848e-11
2	6	2.5655317153362289910277143164060097999641490931297866175840758563727239830273958567935105155595691233043038738444233375372069824658190333739130719676668914978945652749850347488484984676027961233576222e-11
