1.e-11	4.608976565070262	8.273637975540245	11.520125527688304	27.196390424717592	27.196390424717592
1.0232929922807536e-11	4.623792990596987	8.238292360852075	11.509496850532708	27.134759892303993	27.134759892303993
1.0471285480508986e-11	4.638982897950318	8.20314277443292	11.498675107160269	27.07270900930836	27.07270900930836
1.0715193052376049e-11	4.654555268798593	8.168191336245826	11.48765822668641	27.01022546005952	27.01022546005952
1.0964781961431828e-11	4.670519205550607	8.133440112223374	11.476444189786335	26.947296539862908	26.947296539862908
1.1220184543019653e-11	4.686883919799981	8.098891109488545	11.46503103323381	26.8839091426278	26.8839091426278
1.148153621496884e-11	4.70365871876821	8.064546271432716	11.453416854578403	26.820049748140544	26.820049748140544
1.1748975549395303e-11	4.720852989506306	8.030407472644018	11.44159981695687	26.755704409042647	26.755704409042647
1.202264434617413e-11	4.738476180590543	7.996476513695844	11.42957815404969	26.690858737474674	26.690858737474674
1.2302687708123811e-11	4.756537781016695	7.962755115806307	11.417350175156917	26.62549789140503	26.62549789140503
1.2589254117941662e-11	4.775047295968305	7.929244915370197	11.40491427039916	26.55960656064585	26.55960656064585
1.2882495516931322e-11	4.7940142190963995	7.895947458381755	11.392268916031213	26.493168952564304	26.493168952564304
1.3182567385564048e-11	4.813448000913331	7.86286419475067	11.379412679856408	26.42616877747619	26.42616877747619
1.348962882591656e-11	4.833358012858754	7.829996472525574	11.366344226735212	26.35858923375633	26.35858923375633
1.3803842646028866e-11	4.8537535065538675	7.797345532048519	11.353062324167238	26.290412992653913	26.290412992653913
1.4125375446227554e-11	4.87464356770758	7.76491250004	11.339565847942184	26.22162218283058	26.22162218283058
1.445439770745928e-11	4.896037064087889	7.7326983836488825	11.32585378783786	26.152198374633628	26.152198374633628
1.4791083881682073e-11	4.917942586913724	7.700704064475997	11.311925253344835	26.08212256411322	26.08212256411322
1.5135612484362072e-11	4.9403683849620785	7.668930292594371	11.297779479405495	26.011375156804835	26.011375156804835
1.5488166189124796e-11	4.963322290621211	7.6373776805962095	11.283415832138823	25.939935951285467	25.939935951285467
1.5848931924611107e-11	4.9868116370536155	7.60604669767982	11.26883381453361	25.867784122533006	25.867784122533006
1.621810097358933e-11	5.01084316556219	7.574937663820673	11.25403307208033	25.794898205098903	25.794898205098903
1.659586907437563e-11	5.035422922183117	7.544050744036592	11.239013398313801	25.72125607611922	25.72125607611922
1.698243652461746e-11	5.060556142457436	7.513385942797002	11.223774740244243	25.646834938195884	25.646834938195884
1.7378008287493762e-11	5.086247123265579	7.482943098593707	11.208317203635504	25.57161130215946	25.57161130215946
1.7782794100389227e-11	5.112499080545478	7.452721878722269	11.19264105810499	25.495560969757065	25.495560969757065
1.8197008586099825e-11	5.139313991660144	7.422721774302423	11.176746742007754	25.418659016278436	25.418659016278436
1.8620871366628657e-11	5.166692421138804	7.392942095579569	11.160634867066866	25.340879773168087	25.340879773168087
1.9054607179632443e-11	5.1946333284950015	7.363381967548	11.14430622271341	25.262196810641065	25.262196810641065
1.9498445997580414e-11	5.223133856827639	7.334040325936842	11.127761780095513	25.182582920344174	25.182582920344174
1.9952623149688828e-11	5.252189100953616	7.304915913604432	11.111002695714237	25.102010098094244	25.102010098094244
2.0417379446695317e-11	5.281791853908466	7.276007277381483	11.094030314646895	25.020449526730427	25.020449526730427
2.089296130854041e-11	5.311932330802217	7.247312765412962	11.076846173311745	24.93787155911655	24.93787155911655
2.1379620895022323e-11	5.342597869245893	7.2188305250383875	11.059452001731493	24.854245701326974	24.854245701326974
2.187761623949552e-11	5.373772605892799	7.190558501258148	11.04184972525385	24.769540596053652	24.769540596053652
2.2387211385683377e-11	5.4054371290866445	7.162494435833272	11.02404146568327	24.683724006272744	24.683724006272744
2.29086765276777e-11	5.437568108206716	7.13463586705525	11.00602954178358	24.596762799196995	24.596762799196995
2.344228815319918e-11	5.470137901072545	7.106980130234669	10.98781646910571	24.50862293055727	24.50862293055727
2.3988329190194948e-11	5.503114141756315	7.079524358944222	10.96940495911016	24.41926942923208	24.41926942923208
2.4547089156850335e-11	5.536459312370304	7.052265487055816	10.950797917534778	24.328666382265027	24.328666382265027
2.5118864315095823e-11	5.570130303896047	7.0252002516025085	10.931998441982996	24.236776920280622	24.236776920280622
2.5703957827688646e-11	5.604077972912373	6.998325196500042	10.913009818698622	24.143563203334065	24.143563203334065
2.6302679918953815e-11	5.638246703191339	6.971636677146278	10.893835518500282	24.04898640719876	24.04898640719876
2.6915348039269138e-11	5.672573983558768	6.945130865924798	10.874479191849872	23.953006710106788	23.953006710106788
2.7542287033381634e-11	5.706990016150849	6.918803758623712	10.85494466305153	23.8555832799471	23.8555832799471
2.8183829312644493e-11	5.741417372171917	6.892651181773607	10.835235923553398	23.7566742619195	23.7566742619195
2.8840315031266117e-11	5.775770715405703	6.866668800910699	10.815357124364667	23.656236766630645	23.656236766630645
2.9512092266663903e-11	5.809956616873079	6.840852129751281	10.795312567583366	23.554226858622247	23.554226858622247
3.019951720402019e-11	5.843873486988529	6.815196540261459	10.775106697049585	23.450599545297038	23.450599545297038
3.090295432513592e-11	5.877411654029129	6.789697273600578	10.75474408814661	23.34530876621543	23.34530876621543
3.1622776601683794e-11	5.9104536193578365	6.764349451895121	10.734229436778012	23.238307382715213	23.238307382715213
3.235936569296281e-11	5.9428745201990845	6.739148090806445	10.713567547561302	23.129547167800037	23.129547167800037
3.311311214825908e-11	5.974542829362347	6.714088112830765	10.692763321282982	23.018978796238336	23.018978796238336
3.38844156139202e-11	6.005321317665263	6.689164361271144	10.671821741681352	22.906551834796332	22.906551834796332
3.4673685045253096e-11	6.035068298453783	6.66437161480443	10.650747861613524	22.792214732524815	22.792214732524815
3.548133892335761e-11	6.063639164221133	6.639704602561335	10.62954678869447	22.675914811013058	22.675914811013058
3.6307805477010174e-11	6.0908882127544635	6.6151580196244	10.608223670485945	22.557598254502793	22.557598254502793
3.7153522909717275e-11	6.116670744665718	6.590726542847274	10.586783679333461	22.43721009976769	22.43721009976769
3.801893963205613e-11	6.140845396167206	6.566404846880518	10.5652319969521	22.314694225636693	22.314694225636693
3.8904514499428045e-11	6.163276651558694	6.5421876202971685	10.543573798866868	22.189993342047867	22.189993342047867
3.9810717055349695e-11	6.183837460584055	6.518069581691035	10.521814238826982	22.06304897851424	22.06304897851424
4.073802778041122e-11	6.202411868459398	6.49404549562922	10.499958433305451	21.93380147187433	21.93380147187433
4.1686938347033464e-11	6.2188975530261255	6.470110188330844	10.478011446209923	21.80218995321087	21.80218995321087
