1.e-16	3.737500137841526e-9	4.240444223174762e-14	0.000011345541757762384	0.9999886507206998
1.0232929922807537e-16	3.824556688807593e-9	4.4402896084852726e-14	0.000011609811839258266	0.9999883863635598
1.0471285480508985e-16	3.913640999701624e-9	4.64955337415646e-14	0.00001188023748937625	0.9999881158488232
1.0715193052376049e-16	4.004800300874705e-9	4.868679391741327e-14	0.00001215696208631919	0.9999878390330649
1.0964781961431829e-16	4.098082922708307e-9	5.0981324515973763e-14	0.00001244013234783661	0.9999875557695183
1.1220184543019654e-16	4.1935383212323295e-9	5.3383992487440185e-14	0.000012729898409005257	0.9999872659079995
1.148153621496884e-16	4.29121710433951e-9	5.5899894151806386e-14	0.00001302641390182069	0.9999869692948252
1.1748975549395303e-16	4.391171058610408e-9	5.853436600855586e-14	0.000013329836036643044	0.9999866657727337
1.202264434617413e-16	4.493453176762768e-9	6.12929960557794e-14	0.000013640325685538906	0.9999863551808
1.2302687708123811e-16	4.598117685740089e-9	6.418163564273485e-14	0.000013958047467564385	0.9999860373543507
1.2589254117941662e-16	4.705220075454153e-9	6.720641188098568e-14	0.00001428316983603416	0.9999857121248765
1.2882495516931323e-16	4.8148171281967715e-9	7.037374064044293e-14	0.000014615865167822874	0.9999853793199446
1.3182567385564048e-16	4.926966948736287e-9	7.369034015787471e-14	0.000014956309854746111	0.9999850387631044
1.348962882591656e-16	5.041728995114833e-9	7.716324528674782e-14	0.000015304684397069512	0.9999846902737968
1.3803842646028866e-16	5.159164110162492e-9	8.079982241862096e-14	0.000015661173499195152	0.9999843336672559
1.4125375446227554e-16	5.2793345537453725e-9	8.460778510774755e-14	0.000016025966167576855	0.9999839687544133
1.445439770745928e-16	5.402304035764266e-9	8.85952104320145e-14	0.000016399255810914986	0.9999835953417965
1.4791083881682073e-16	5.528137749921636e-9	9.277055612492796e-14	0.0000167812403426849	0.9999832132314268
1.5135612484362072e-16	5.656902408274738e-9	9.714267851497836e-14	0.000017172122286052813	0.9999828222207144
1.5488166189124796e-16	5.788666276593134e-9	1.0172085131043471e-13	0.000017572108881234897	0.9999824221023508
1.5848931924611109e-16	5.92349921053936e-9	1.0651478526940922e-13	0.000017981412195356355	0.999982012664199
1.621810097358933e-16	6.061472692691886e-9	1.1153464879691373e-13	0.000018400249234868837	0.999981593689181
1.659586907437563e-16	6.202659870429862e-9	1.167910895125869e-13	0.000018828842060585268	0.9999811649551626
1.698243652461746e-16	6.3471355947000205e-9	1.2229525683485043e-13	0.00001926741790539414	0.9999807262348367
1.7378008287493762e-16	6.494976459685802e-9	1.2805882562937604e-13	0.000019716209294714185	0.9999802772956008
1.7782794100389228e-16	6.646260843400065e-9	1.3409402097203365e-13	0.000020175454169754264	0.999979817899435
1.8197008586099825e-16	6.801068949222684e-9	1.4041364407883632e-13	0.000020645396013643437	0.999979347802777
1.8620871366628656e-16	6.959482848405077e-9	1.4703109945787819e-13	0.000021126283980497982	0.9999788667563897
1.9054607179632444e-16	7.121586523564139e-9	1.539604233408529e-13	0.000021618373027493825	0.9999783745052319
1.9498445997580416e-16	7.287465913188618e-9	1.6121631345445476e-13	0.000022121924050014326	0.9999778707883228
1.995262314968883e-16	7.457208957181464e-9	1.6881416019480416e-13	0.000022637204019944995	0.9999773553386023
2.0417379446695316e-16	7.630905643462133e-9	1.7677007927101073e-13	0.000023164486127187997	0.9999768278827905
2.0892961308540408e-16	7.808648055653917e-9	1.8510094588712588e-13	0.00002370404992447266	0.9999762881412422
2.1379620895022324e-16	7.99053042188092e-9	1.938244305349561e-13	0.000024256181475536885	0.9999757358278001
2.1877616239495519e-16	8.176649164700977e-9	2.0295903647366942e-13	0.000024821173506759346	0.9999751706496411
2.238721138568338e-16	8.367102952200723e-9	2.1252413897567757e-13	0.00002539932556232214	0.9999745923071223
2.29086765276777e-16	8.561992750279896e-9	2.2254002642203113e-13	0.000025990944162986272	0.9999740004936215
2.344228815319918e-16	8.76142187615253e-9	2.330279433344871e-13	0.000026596342968564075	0.9999733948953765
2.3988329190194947e-16	8.965496053093308e-9	2.440101354355148e-13	0.000027215842944174463	0.9999727751913158
2.4547089156850334e-16	9.174323466457936e-9	2.5550989683179676e-13	0.00002784977253036875	0.9999721410528903
2.511886431509582e-16	9.38801482100759e-9	2.675516194213229e-13	0.000028498467817218585	0.9999714921439005
2.5703957827688645e-16	9.606683399567088e-9	2.801608446288239e-13	0.00002916227272245589	0.9999708281203141
2.6302679918953815e-16	9.830445123048351e-9	2.9336431757929815e-13	0.00002984153917376109	0.9999701486300877
2.691534803926914e-16	1.0059418611870653e-8	3.071900438245121e-13	0.000030536627295295156	0.9999694533129789
2.7542287033381633e-16	1.029372524881017e-8	3.216673487427851e-13	0.00003124790559857453	0.9999687418003546
2.818382931264449e-16	1.0533489243312083e-8	3.368269397380354e-13	0.000031975751177789965	0.999968013714996
2.8840315031266116e-16	1.0778837697299255e-8	3.5270097137000443e-13	0.000032720549909672836	0.9999672686709
2.95120922666639e-16	1.1029900672512024e-8	3.693231135537687e-13	0.000033482696658013763	0.9999665062730718
3.0199517204020193e-16	1.1286811259415341e-8	3.8672862297322516e-13	0.000034262595482944196	0.999965726117319
3.090295432513592e-16	1.1549705647708831e-8	4.049544178599423e-13	0.00003506065985508861	0.9999649277900343
3.1622776601683793e-16	1.1818723198477686e-8	4.2403915629601384e-13	0.00003587731287470312	0.999964110867978
3.235936569296281e-16	1.2094006518022257e-8	4.440233182069598e-13	0.000036712987495915365	0.9999632749180536
