1	9	3.34047230062517319635520696157902753470090495077367429018368e-12
3	10	3.96229651367665727466538433636171443925831335238514995311927e-12
0	8	4.02784114285811706683037277219949886438134023129818368605015e-12
6	7	4.80048422490804202816461929092041064656099541028296018689462e-12
1	7	5.50975591017730170765583468256185206925759556460862142072897e-12
3	4	6.47800525130482974145362981201979392812338525079954029434458e-12
7	9	7.29967199383228980016156842943543178724455946000625585425472e-12
21	22	7.30114908620048626340018239630467213903215300476729781980824e-12
1	6	7.32861322150918907321465970542775789735187369194328026395568e-12
4	10	7.34115375643094868200413539351881501751089233466922166379611e-12
14	15	7.48817256730199296726983779429218769478878532422139763447239e-12
2	9	9.20246931704781306965837941164966362860959917385319591535955e-12
6	9	9.34636079628074479715716610048897160400404020602525952914146e-12
1	2	1.15228700072081593302875098817056566976429047339956544240783e-11
4	12	1.23623856717215299181062496862918382615815838990869769378517e-11
2	7	1.3062261695021095890409297303986856504499720635111767148805e-11
2	6	1.4179181923062699273537602167089502110661587043628372861269e-11
0	12	1.48818923277217693875601022051347476444689268660607367533493e-11
8	12	1.49645842278995765515070210187018061866760330052345369870745e-11
3	12	1.69034700499807237191144103018993380771112510136513718372548e-11
18	20	1.8469348529424866950845138893833962830815823923157838047376e-11
16	17	1.86799108582876206858274675017694186964565863291397452214049e-11
10	12	1.8751209207627804286061870582219245930487582768124513714692e-11
13	15	1.93660579642940755524626855830999107772521353386967059968808e-11
14	17	1.97307912556657506946957254241494804457361325972164980616498e-11
10	11	2.16330145111493570539727075258742500847040946357693224311543e-11
13	14	2.17732374779939078059543169449718710634499108896416534297124e-11
15	17	2.22914149880496983230073537475089814878090857009781948834337e-11
0	4	2.34398254322493807495196844588659474823409259758821456033903e-11
3	11	2.36009694384216935425125633718534255364492647906931785384393e-11
4	8	2.36701902360273640765699487562435343672764376004686324693047e-11
0	3	2.81142960714563453714119071487634595193746206203002851692018e-11
3	8	2.83642913615168655313762325398807031835512261145243533905186e-11
4	11	2.88025688611325081361861605173933834046041261827969296649588e-11
6	8	2.92478874400436830625315588449342602441996187124609571637859e-11
0	6	2.94826047309236445661057625570992685747732298352995939858891e-11
0	10	2.9824930677930976313078634357386506613655030535240273193942e-11
8	10	3.00777017938955029597784343771911823731430270974756427337268e-11
7	8	3.01332420741149927944177615997081264192601902938523821069439e-11
0	7	3.03681549950377454386861463499905622876977103001474856883479e-11
1	8	3.11379012080469162170402540416351602720871428692196533490272e-11
0	1	3.13728692620908074611339253624475459111426564618880816748668e-11
14	16	3.24176096648904380069478341677537671990837333886237636050858e-11
8	9	3.32337094887952714436579533077134849899543962702542400411342e-11
0	9	3.34694095909123561893724411911541774843696661845218440428864e-11
13	17	3.41659639433741554698089233541702415183920270857936397427182e-11
15	16	3.45512032316647930930431939118620056312209030044197898993721e-11
2	8	3.6531304489697175095887099902175798120794513438285757626796e-11
0	2	3.67669267536096242912619949773744268663752624487874353770731e-11
18	21	3.6872052620002270286524695720638141312269998472353923170236e-11
11	12	3.7098777801065568501621064823485845934016573720055102325499e-11
6	12	3.91642706514008506216229442464387208742825354929381277072561e-11
7	12	4.00048251198699290383883229874427796722685577218375286489861e-11
1	12	4.09627741671535126275746824449619174092014849148297273344166e-11
16	20	4.19442180419324816166351421479465626960594962875246081039916e-11
9	12	4.29953350402204102606168008297482697974888814577842558257305e-11
18	22	4.51824550197157328305161162080214690969851205448091810595602e-11
13	16	4.60770773341168103618432667511057703616716372765847407634567e-11
2	12	4.62087979784745898327307936897474026210920259233561549890999e-11
4	6	4.65139167998771573258155950966179412677034740018217397592025e-11
4	7	4.73428994196857202510980734507461000763764682984524698520057e-11
0	11	4.74236145264978350277967823596149051025661068621873072900369e-11
8	11	4.7681312868097268037976588525304888388724621083328098902649e-11
1	4	4.8288771230343442348790539064923322298355238753609664189016e-11
4	9	5.03034949990425831414979801300853897332845733908099464238619e-11
5	11	5.05761248526262116107195425548827072370605258930024308276612e-11
3	6	5.0995447742078177664795725281964400185416160850918959600333e-11
3	7	5.18217468298328802655646423254310252609115980374686278599321e-11
6	10	5.26305496648088836555796201632074080047311219798408845623895e-11
20	21	5.26547953491277049792758913663223864630046962484278393701095e-11
1	3	5.2764800064167633963752522738486352935705868074353837492961e-11
7	10	5.34561120709664353307753528863765495124531156784727722546435e-11
2	4	5.34942217041658388355415058837147672877984616805022211914298e-11
1	10	5.43983973091846055571410383702228305589029181350064371785033e-11
3	9	5.47753587474399162514069649574493769890874449128544426956592e-11
17	20	5.51725761008147009068752254676393125560079392768965836009226e-11
9	10	5.6407789546636364355422754771354706224070532450224661634659e-11
16	18	5.66881069814608708205670038314477537626179952309216099582034e-11
2	3	5.79607000018660575078364550503603356563229198310222679176912e-11
19	22	5.90860819380157972876663136953812774037043024634732163359034e-11
2	10	5.95916671044254358618968155896589053430856797151250198786318e-11
20	22	6.10407344838930415425545528864673066304770141813620711919239e-11
14	20	6.8208915970248389995194960801490518176298689572245672025305e-11
19	21	6.8321108637418973640498180571833993024063496787059759376039e-11
5	10	6.9574948898617647972585737534063551485184458686057136234446e-11
17	18	6.96579079048371409657553340107763126384595178957414104201698e-11
6	11	6.99072436270620577139169141658546706631172449586101586513812e-11
15	20	7.02597827444106563938584494325621433405540922078152285787049e-11
7	11	7.07300115119290741410768405114941018323976385480980983616655e-11
3	5	7.13663738325136420311297126112987385972729172794020842114099e-11
1	11	7.16693949377676764292901233700563289221801879535986433229779e-11
9	11	7.36743071886591450506023583670802526685819267818770653878236e-11
4	5	7.62685752585555951264558308303906530385243659168837802008659e-11
2	11	7.6852653987969306010791630619672675375461960977590054333329e-11
13	20	8.16918718784267939931565954866459220101015831668157053714022e-11
14	18	8.26572541688152635315147345357124069553497313502825381787544e-11
5	12	8.42345542530879478522240300898739219295961976574625630777881e-11
15	18	8.47062511930290136838470862554284678065391932188072374002894e-11
16	21	9.17754404140412897685485010351332553273517429286216021803227e-11
0	5	9.44406904347131017128657037949571392571520684069210944194007e-11
5	8	9.4698012796769714761526765791089549813980385245710257219248e-11
13	18	9.61344515729179060808746612434086019970592650180913109103599e-11
16	22	1.00171954303173552656615041126644389702764250614209315653628e-10
17	21	1.04714710547879282769981381419168042978877940712028975958104e-10
18	19	1.06877401169845523996141816945421758162968797843341044733897e-10
17	22	1.13111121746328889347410799052978123693561954939894612323339e-10
5	6	1.16880382858874752621419600351022557909517151645685640364807e-10
5	7	1.17702841399791024570426076137449663034663809073257324967942e-10
14	21	1.17709459757187282179444423452671042111023266673481149319277e-10
1	5	1.18641906298125884008992798492239605506451601298248217392687e-10
15	21	1.19758221539097996057389523242682458223199561536718776460223e-10
5	9	1.20646312391034393130284542312925613294183509275045829650311e-10
19	20	1.22763199695044643390145939274371651161652631869379022910184e-10
2	5	1.23824054060112184823381718830154438314687896040480993971538e-10
14	22	1.26105855325316136337829932052482003682357671270653739054393e-10
15	22	1.28154616292092846721151742364713106749978330434558363350188e-10
13	21	1.31185934154789092060998023670358831690402463038217890653008e-10
13	22	1.39582327192612938346453874658148006770313177731376447873665e-10
16	19	1.61898311512902247387204455602955862206235650054482701995381e-10
17	19	1.74837436872306984049117774792688192557691899405617246998546e-10
14	19	1.87832164045362790802864863461422007848633910946828600107382e-10
15	19	1.89880924679051665676551125680214556026908449717343689546275e-10
13	19	2.013086349417024894626444338613663817214321306020869271729e-10
1	19	9257.05648468544420889316390160075712322213701651905666679077
5	19	9257.05648468544420889316905990604000690253234889754712371473
9	19	9257.05648468544420889317425022552089267344716194421524615712
11	19	9257.05648468544420889317781286486937413581545701834875902315
0	19	9257.0564846854442088931793166186362056175603637837282769971
7	19	9257.05648468544420889318014971166677498242581605325148626217
10	19	9257.05648468544420889318114504243624584438679100639560336233
3	19	9257.05648468544420889318145027659927489108033575310449008013
4	19	9257.05648468544420889318232192681027340482639205031642154942
8	19	9257.05648468544420889318304132546939057631717555050695379524
12	19	9257.05648468544420889318360091331843102923397551214973790975
6	19	9257.05648468544420889318939344292239077070869015413732398414
2	19	9257.05648468544420889319110250752678158279917138968105068662
1	22	9257.05648468545038145480624788648646859229313585668615922957
0	22	9257.05648468545038151246683160053546513932951285981720350076
7	22	9257.05648468545038151265446738258470893346378532680894240135
9	22	9257.05648468545038151578807682249764706239399145407025820478
8	22	9257.05648468545038152326883484949416787590361108124230818695
6	22	9257.05648468545038152387365436981239680419471056764070656614
5	22	9257.0564846854503815239103052685958973785780664122754775755
11	22	9257.05648468545038152391809123633915695136315768838565850525
3	22	9257.0564846854503815239188917253007907842698960821319296798
10	22	9257.05648468545038152392246840197412827736763839123668317836
4	22	9257.05648468545038152392371559985786119928964929946947871439
12	22	9257.05648468545038152392417408695640290669717505171060613504
2	22	9257.05648468545038152393268407714739206152273125188801440532
8	21	9257.05648468545122053063965276434654705679816935936969440063
7	21	9257.05648468545122100608411165782910956153852166984895035839
12	21	9257.05648468545122116316200859979233883652832023265847405411
5	21	9257.05648468545122116317591682641066851982528432174605910276
6	21	9257.05648468545122116317813227977142378649584484485118203298
11	21	9257.0564846854512211631840717680624723213200897282431663063
3	21	9257.05648468545122116318695410755800600143607108371286000225
10	21	9257.05648468545122116318704571088536225908802408182835791082
4	21	9257.05648468545122116318868765049351008965688203856179310793
0	21	9257.05648468545122116319312538717208737117199181782900110765
1	21	9257.05648468545122116319739642467881730887943843348196119709
9	21	9257.05648468545122116319775016383122563148316267090655313557
2	21	9257.05648468545122116319830748815480195276248932742380559368
12	18	9257.05648468545472629952451798753261598286276140528519538355
6	18	9257.05648468545472629955432242961983797115217973929646298432
5	18	9257.05648468545472629956136686694192360939727837493363958668
4	18	9257.05648468545472629956294300793517813582913371683364888516
10	18	9257.05648468545472629956707949411745530677972548627088758125
11	18	9257.0564846854547262995681466211576492108993016884517404048
3	18	9257.05648468545472629957086250232377063892621031017151556875
0	18	9257.05648468545472629957857198214018768395544149097113634224
8	18	9257.05648468545472629957861739427096216273560943472061125082
7	18	9257.05648468545472629958267729276693221611030055357069936514
1	18	9257.0564846854547262995828430195370311615861759006490788299
9	18	9257.0564846854547262995831967581496124470887536783338076482
2	18	9257.05648468545472629958371001497235334277685891981236206235
11	20	9257.05648468545617013656992760049435658761964730428735470724
5	20	9257.05648468545617046333234298006863689464316856081190771141
