0	1	1.8692032109100606671122363670181851020707759343148892193529337089922672902840832401126239985422105678514450196485239174983048240110908218706439008321527185496021802555651808358539507435394750636141599e11
0	3	5.5764408594731715215173223121425165924196213271207048220719557371655998988100392076718474098340077994973685362871662413964958331504796038556391074709288477779841778692429317896058150865191785277354189e11
0	8	1.2902153328708111384766165657431494202895945205292366190194577413220046680631712854924075860236790412292600169230172680694113871073291558361923213423152091572891877503824005248062628380926857922622495e12
0	10	2.6011814481132083020491417653467926021256079545378574152965988746984631624945567563886120008515389559148846167577099118950872090799613685435509104395272578194453971819453868538374584548819286271197098e11
0	12	9.7549975812311425021222527566000074256804505054665488597987389101989830448186982105620990605064802020199620438953475633210686194484521299322619306825887371592459219885796679063552289795232166606748816e11
1	0	2.9537136502241432367286153034144709914718410079858040186791384492223149754732965595922213895795701275493042250411769341171326067004431938991948266872420743865834528175742005222158179848168139471311489e11
1	2	9.2714587239457826239633868931716544818624687147450729477108498506602883664289501873443638774392835948612742122146077792199473824668302204550162605798921825036287385904487275196526929257468627533708218e11
1	3	4.3247560652788011234517942251409943293233550245908524838737123979427916386639679317016714028656326276105553309893763444822030112993507723588364235726962065437602722402096618126895037442033086876020843e11
1	6	8.8118880762430358197281842658421504383571485337400944606384664492895311054039996349034519976815565056573933227493089817099999495941326219796618926697174592227728131892053267687769543258225106972952085e11
1	7	9.7549975812311425021222527566000074256804505054665488597987389101989830448186982105620990605064802020199620438953475633210686194484521299322619306825887371592459219885796679063552289795232166606748816e11
2	1	4.1103851658060695659048660934276269053031720410718131037109964743847264493278907081972910510120007682520047095258198039723815948367136860607408034329220576830853488305549142234179644668420412436902026e11
2	8	3.7129946706518334795118364674039558553315340584510780964737049083680292170939889570023750814571862152283514185249706376110668204492633275094409123533393198779136770118829307128735062135649114804828922e11
2	9	9.0387530433637423362064988378042467623286706691297536345615870463084328497873087433711900234318543850617874929467824920914512302849062274548840869607034098270587727426452124360973705063344750158399483e11
3	0	3.0297579831008470132621860996674382321532779447954965528115390092512094764431235497729022895215850229923068441856481954438311105636712281491000021608713701354374620896303645597109168600197309993265635e11
3	1	1.4869644394449376271527637443513013907643652863917576230935323917649573129356133887047056006934403386638687773510853000404479101984525478146527946460273294008940139806995152805627544832860369669252523e11
3	5	1.4869644394449376271527637443513013907643652863917576230935323917649573129356133887047056006934403386638687773510853000404479101984525478146527946460273294008940139806995152805627544832860369669252523e11
3	8	5.0373126500831440439797253879671513147239500030641007327598557643079315917996379134805913131101585034555415810462788229080155000654370094759519099363458032438800745162640543964547161062695194894764058e11
3	11	9.2714587239457826239633868931716544818624687147450729477108498506602883664289501873443638774392835948612742122146077792199473824668302204550162605798921825036287385904487275196526929257468627533708218e11
4	5	1.1828907800224113712645834679920233514279832052875830091507184088503216828922297059237488125437372991600750942331865939030378036519407215433333900374399911356866992851129261752806289350773278834852176e11
4	8	5.280089286897419395590711314313770884647974396051233744921984419860837990264974593619626437948500347280518893640234070305921575321257063574428537015696893868364254984719143866094333536914864885205711e11
4	9	1.8764178325487588056443623044686183434451700376795446074459378880125856661985552026074629909305647946659381080738007357706930509269817807823295040236086860087288100943130467613996653197490095562829367e11
4	10	4.0072180153130402682045151539443458697209559659917083930854288413463582420944231656783313782480365735332388701137281998644426146570049095455656723074486822911713965031064178351194838744495943683621833e11
4	12	3.8085869440203263156319312531580531481402904879369599363285459770694134891916438415078173792215773292207217994200214153002858960686595695899216732731210483670417365164328326961049798496649525603908858e11
4	16	0.00045216235580325606496897219499986726519965558064529819049207315901696484023937654189037358687514199877401445645310045399856428626203244511618744691768037609423400703432199194342909293104687669037196391
5	3	2.5358940195409165783306240358361116620234121956505987241106388946384667971614968889725032408308738251424795652304146211247686807685057673185139601458786354784485949401972148190213200037852620560373912e11
5	4	3.2698406135306475892035244794626953617485349286186191992969662811136002438101764689651945406797360303612889124576384281409276457467056192216363446879836028805619427908716911578705920284137720304912662e11
5	6	1.0155641372349317215603042863029220816789998825663680844399233426071462839036489012162334823693534221704423399245018050300411612195428640984875672653759591345038615158177215714437224010596333914958794e11
5	10	4.7876215166587023350658165215533803890019616611521210547848796423055552288722758038849569366794442169765638322094808138453400029499359421819566288371306776076210200226478444123946141260234733500848686e11
5	11	8.5907172256735572265939271325043547348021541507198591755269998060446518644253699925999222173678003335733515017654198874848013302267095697859061956135644882921604179702810076539262224017071847071121942e11
5	12	3.2353977342114567485123888759448919983049309072890634818856545526686680851873180926153821703056005998401194872399277422896113862102682189932409706806634775739249743770665309225577336812653653776481193e10
5	19	0.018495602068284869996669449980262395686956799186574105819521312123566744536001893809525126387621662044179959028536128964402257143325248460544869364615717316707363370517034237074178128494159500639103691
6	1	5.5764408594731715215173223121425165924196213271207048220719557371655998988100392076718474098340077994973685362871662413964958331504796038556391074709288477779841778692429317896058150865191785277354189e11
6	5	1.0960389840040433581355913047918997244015836688117841792948342081672696641849805633437968571289292264863754940119105799663398236539012229169109175865780891078322306469579705501702692510425458469714798e11
6	7	1.4606017960533953504013725666498225227696433755374994372540820836769787829795460462511473431511710020775826394593288049618920753036243531722303236395849637326218715311854040056471359116713180878384702e12
6	9	8.8118880762430358197281842658421504383571485337400944606384664492895311054039996349034519976815565056573933227493089817099999495941326219796618926697174592227728131892053267687769543258225106972952085e11
6	12	1.7319600615571142307956589371806747049108573345950866069761426395050287167037211316767298770023946052729990263105522163876122731494114597355136669070450227900892702200284524218694753817223959491946318e11
7	1	6.3322031987584366560511525407092788489047849865827039572358682960343122251133621221739688060160066575137103251051110562002053421428448682931787203352609948567793253349008077638825265638826125751793952e11
7	6	1.4982054714032273108756395939762590290326323158537502072751302855140368528160430937409944747491505301146827540267405436845076721325864333646975391533171727060467062370517596452405961832217755655662257e12
7	9	7.5653962840009540065790264907641055199955920640826767160117681778349264356688395380302123677892715007095371339836532955892372912340833624381831958684475036932568302658105058217293223094157289209644244e11
7	10	1.2445826532319813618169921182981594401750248909381500294506401066223071341984011799394056856536542053618522061686456890132964284976572342167743631320158953704731675581680940193165940572775145726166605e11
7	11	1.1532012336181981573309758031125423896014573065183919534939958574207167478525426584829823969753221791120426565985272785276186778016896396015371956003235191880714862693176506755776872504619637726894343e11
8	0	3.6198016815486253316397284894607363233623339259949266490700605815649310691493738349707608558483906172705884480709836079493968024206527822939011676861560949370045319391095356384588085136008057037985109e11
8	2	1.4869644394449376271527637443513013907643652863917576230935323917649573129356133887047056006934403386638687773510853000404479101984525478146527946460273294008940139806995152805627544832860369669252523e11
8	3	2.6011814481132083020491417653467926021256079545378574152965988746984631624945567563886120008515389559148846167577099118950872090799613685435509104395272578194453971819453868538374584548819286271197098e11
8	4	4.419411358916962149394908215414963942692244594038277957273546877178688593423867955282019720964609235408590180276521834563703969574901196947549486208636809932833636867779204275921671266962728734994626e11
9	2	5.8672716684315154908682178790444218461301142173284862608844780203980270296127180254497396548188492642755141274972617121737179715767955610817122963915777944702647389679138855520937315454761887946708049e11
9	4	2.5456818883825913914469275479978217820497278826341520992039883129271961650198308899448862610888231524815709606464636948163930784156964078993238418413296866971880328738461420140956506647608657968333699e11
